"season","team_id","team_name","team_score","opponent_team_score","assists","blocks","defensive_rebounds","offensive_rebounds","two_point_field_goal_pct","two_point_field_goals_attempted","three_point_field_goal_pct","three_point_field_goals_attempted","turnovers","free_throw_pct","free_throws_attempted","wins","losses"
2002,4,"Bulls",89.4512195121951,97.9878048780488,22.1585365853659,4.40243902439024,28.7682926829268,11.2682926829268,0.447631909983852,68.5731707317073,33.1756097560976,10.5853658536585,15.2682926829268,72.1317073170732,23.8780487804878,21,61
2002,5,"Cavaliers",95.2682926829268,98.5975609756098,23.0609756097561,5.73170731707317,30.280487804878,11.8048780487805,0.460997216476993,67.7560975609756,37.3829268292683,12.5121951219512,14.5853658536585,77.0695121951219,24.1463414634146,29,53
2002,6,"Mavericks",105.231707317073,100.951219512195,22.0853658536585,4.78048780487805,31.3170731707317,11.1951219512195,0.489513098095828,64.4512195121951,38.0170731707317,20.0609756097561,12.0975609756098,80.4768292682927,24.3170731707317,57,25
2002,7,"Nuggets",92.1829268292683,98,22.1585365853659,5.63414634146341,28.1707317073171,13.6219512195122,0.447618978912588,68.109756097561,32.4109756097561,15.6707317073171,14.6951219512195,74.4829268292683,21.4146341463415,27,55
2002,8,"Pistons",94.2560975609756,92.109756097561,21.5243902439024,6.89024390243902,28.8536585365854,9.87804878048781,0.476518672104589,58.4268292682927,37.4365853658537,18.4024390243902,14.5487804878049,75.3926829268293,23.8292682926829,50,32
2002,9,"Warriors",97.6707317073171,103.073170731707,20.8048780487805,6.3780487804878,30.4024390243902,16.2682926829268,0.448898882573435,73.109756097561,32.2121951219512,12.1219512195122,16.8048780487805,72.0158536585366,28.5853658536585,21,61
2003,1,"Hawks",94.0731707317073,97.6341463414634,20.4756097560976,5.76829268292683,31.1951219512195,11.4268292682927,0.464144671115176,64.5487804878049,35.4975609756098,13.9146341463415,16.6707317073171,78.8634146341463,24.5243902439024,35,47
2003,10,"Rockets",93.7926829268293,92.280487804878,18.3658536585366,6.01219512195122,31.2682926829268,12.4878048780488,0.464725173696886,63.3414634146341,33.4670731707317,15.4512195121951,15.5609756097561,77.0439024390244,24.9268292682927,43,39
2003,11,"Pacers",96.780487804878,93.3414634146341,23.2926829268293,5.40243902439024,31.9756097560976,12.2439024390244,0.462087012076485,66.9390243902439,33.3353658536585,13.6463414634146,14.7560975609756,76.540243902439,27.6951219512195,48,34
2003,12,"Clippers",93.8170731707317,97.9512195121951,19.5731707317073,5.6219512195122,30.0243902439024,12.2926829268293,0.462425300356743,64.780487804878,33.0573170731707,14.3658536585366,15.7439024390244,74.7743902439024,26.5487804878049,27,55
2003,13,"Lakers",100.353658536585,98.0365853658537,23.280487804878,5.73170731707317,31.1463414634146,13.1463414634146,0.477024546879815,66.9390243902439,35.8048780487805,16.6707317073171,14.5365853658537,73.6158536585366,25.9634146341463,50,32
2003,14,"Heat",85.5609756097561,90.609756097561,18.3048780487805,3.95121951219512,30.0487804878049,11.5609756097561,0.433026808938157,66.0609756097561,31.519512195122,13.4146341463415,14.2317073170732,76.4768292682927,20.5975609756098,25,57
2003,15,"Bucks",99.4634146341463,99.280487804878,22.2317073170732,4.19512195121951,28.8658536585366,10.6829268292683,0.479607100692058,62.7317073170732,38.1109756097561,18.609756097561,12.7317073170732,77.6280487804878,23.3048780487805,42,40
2003,16,"Timberwolves",98.1219512195122,96.0487804878049,25.2439024390244,5.28048780487805,31.8780487804878,11.6951219512195,0.479844079310497,73.2317073170732,36.2060975609756,9.80487804878049,13.7073170731707,76.7231707317073,22.2682926829268,51,31
2003,17,"Nets",95.3658536585366,90.1463414634146,23.0121951219512,4.5609756097561,30.8292682926829,12.0853658536585,0.462516918204568,67.609756097561,33.1646341463415,12.6951219512195,14.780487804878,75.9646341463415,26.7682926829268,49,33
2003,18,"Knicks",95.8536585365854,97.2073170731707,21.9512195121951,3.10975609756098,28.9756097560976,10.2682926829268,0.460333368232069,62.719512195122,38.3621951219512,19.2926829268293,14.0121951219512,82.1024390243903,19.7560975609756,37,45
2003,19,"Magic",98.5121951219512,98.3658536585366,20.4390243902439,3.65853658536585,29.1707317073171,11.6829268292683,0.462166314792413,63.0853658536585,35.9439024390244,19.390243902439,14.3536585365854,77.8243902439024,25.3536585365854,42,40
2003,2,"Celtics",92.6707317073171,93.0365853658537,19.2073170731707,3.69512195121951,30.1341463414634,10.3536585365854,0.455775719779806,53.0975609756098,33.0109756097561,26.280487804878,13.9878048780488,73.8085365853659,24.3170731707317,44,38
2003,20,"76ers",96.8414634146341,94.5365853658537,21.5975609756098,3.46341463414634,29.4512195121951,12.7073170731707,0.467901312231499,71.3780487804878,31.5085365853659,9.59756097560976,14.780487804878,76.9573170731707,27.4756097560976,48,34
2003,21,"Suns",95.5365853658537,94.3536585365854,20.9634146341463,4.92682926829268,29.7560975609756,12.7926829268293,0.466844679835941,68.6219512195122,33.7975609756098,14.0121951219512,14.7317073170732,74.6963414634146,23.5121951219512,44,38
2003,22,"Trail Blazers",95.1585365853659,92.5487804878049,22.6829268292683,3.85365853658537,29,12.0975609756098,0.489945412783927,65.1341463414634,33.1012195121951,14.0243902439024,15.219512195122,74.2646341463415,23.7439024390244,50,32
2003,23,"Kings",101.731707317073,95.2317073170732,24.8048780487805,5.57317073170732,33.5487804878049,10.9756097560976,0.483587758331345,69.5365853658537,37.9487804878049,15.7073170731707,14.5365853658537,74.9621951219512,22.3414634146341,59,23
2003,24,"Spurs",95.8048780487805,90.3780487804878,19.9512195121951,6.45121951219512,31.1707317073171,11.4512195121951,0.490742957388713,61.3048780487805,35.0073170731707,15.4878048780488,15.7926829268293,72.2365853658537,26.7560975609756,60,22
2003,25,"SuperSonics",92.1341463414634,92.2560975609756,21.6463414634146,3.59756097560976,29.0853658536585,11.7439024390244,0.459423808430234,64.7317073170732,34.9975609756098,15.7439024390244,13.2317073170732,74.790243902439,21.7073170731707,40,42
2003,26,"Jazz",94.6585365853659,92.2682926829268,25.6463414634146,5.69512195121951,29.0365853658537,12.4512195121951,0.483404896983063,67.6585365853659,34.7463414634146,7.81707317073171,16.7560975609756,74.4207317073171,28.6463414634146,47,35
2003,27,"Wizards",91.4878048780488,92.5,19.6585365853659,4.75609756097561,29.2073170731707,11.1829268292683,0.460158138628226,68.0853658536585,30.059756097561,9.89024390243902,13.3536585365854,77.8329268292683,25.3292682926829,37,45
2003,28,"Raptors",90.890243902439,96.7073170731707,19.3048780487805,4.78048780487805,28.719512195122,12.4756097560976,0.445927509635356,66.719512195122,33.980487804878,14.5487804878049,14.4024390243902,72.0365853658537,22.9146341463415,24,58
2003,29,"Grizzlies",97.5,100.731707317073,23.0731707317073,6.09756097560976,30.0731707317073,11.5,0.474026679111525,66.6341463414634,36.3756097560976,15.5975609756098,15.390243902439,74.6036585365854,23.609756097561,28,54
2003,3,"Hornets",93.890243902439,91.780487804878,22.0365853658537,4.80487804878049,30.1829268292683,13.3780487804878,0.447047259310531,68.5365853658537,38.3768292682927,13.109756097561,14.780487804878,76.7085365853658,23.2926829268293,47,35
2003,4,"Bulls",94.9024390243902,100.085365853659,21.7317073170732,5.6219512195122,30.9878048780488,12.0121951219512,0.463521437352124,69.719512195122,34.2451219512195,12.1585365853659,16.9268292682927,72.5487804878049,24.5609756097561,30,52
2003,5,"Cavaliers",91.4024390243902,101.024390243902,20.8780487804878,6.35365853658537,31,13.6341463414634,0.438618302750204,71.3414634146341,30.3658536585366,10.9268292682927,18.3048780487805,74.6390243902439,24.5365853658537,17,65
2003,6,"Mavericks",102.975609756098,95.1951219512195,22.4024390243902,5.47560975609756,31.0243902439024,11.1219512195122,0.474791086309819,64.8048780487805,37.7585365853659,20.3414634146341,11.5731707317073,82.7829268292683,21.8658536585366,60,22
2003,7,"Nuggets",84.1585365853659,92.4390243902439,21.1829268292683,5.14634146341463,28.8170731707317,13.5609756097561,0.432035644426519,69.7560975609756,26.5439024390244,10.0487804878049,18.4634146341463,69.3621951219512,22.5609756097561,17,65
2003,8,"Pistons",91.3658536585366,87.6829268292683,19.7560975609756,5.70731707317073,29.8170731707317,10.7682926829268,0.453856040101081,58.4024390243902,35.8560975609756,18.1463414634146,13.4634146341463,76.7317073170732,24.6463414634146,50,32
2003,9,"Warriors",102.426829268293,103.573170731707,20.8780487804878,6.17073170731707,31.0487804878049,15.6585365853659,0.463198246267632,69.5853658536585,34.1292682926829,15.0609756097561,15.7926829268293,77.9621951219512,29.0487804878049,38,44
2004,1,"Hawks",92.8170731707317,97.4634146341463,20.0975609756098,4.97560975609756,30.5731707317073,12.1463414634146,0.457838438491103,64.390243902439,32.0012195121951,15.2317073170732,16.4634146341463,77.1975609756098,24.0975609756098,28,54
2004,10,"Rockets",89.780487804878,88.0487804878049,19.2560975609756,5.40243902439024,32.280487804878,10.3292682926829,0.463758024761486,58.4024390243902,36.530487804878,17.1463414634146,16.7439024390244,77.2878048780488,21.6341463414634,45,37
2004,11,"Pacers",91.3780487804878,85.6219512195122,21.6341463414634,5.01219512195122,29.9024390243902,11.7682926829268,0.456759236705618,61.4756097560976,34.7109756097561,15.6219512195122,14.4146341463415,75.8939024390244,24.5609756097561,61,21
2004,12,"Clippers",94.7682926829268,99.3536585365854,20.1585365853659,4.58536585365854,29.4634146341463,14.0121951219512,0.449517102693863,67.7439024390244,31.7146341463415,12.4878048780488,16.390243902439,78.7780487804878,28.0731707317073,28,54
2004,13,"Lakers",98.1951219512195,94.2926829268293,23.7560975609756,4.6219512195122,30.9146341463415,12.2073170731707,0.479200623615932,67.8170731707317,32.1243902439024,13.5975609756098,13.8048780487805,69.7792682926829,28.6829268292683,56,26
2004,14,"Heat",90.2682926829268,89.7439024390244,19.0853658536585,3.81707317073171,29.9878048780488,11.4634146341463,0.444729283863012,61.7073170731707,35.8317073170732,16.5487804878049,13.8658536585366,75.9573170731707,23.3536585365854,42,40
2004,15,"Bucks",98.0365853658537,96.9756097560976,22.8292682926829,4.67073170731707,30.5121951219512,11.7073170731707,0.468672532097088,67.1341463414634,35.009756097561,13.9634146341463,13.5365853658537,77.4060975609756,26.7317073170732,41,41
2004,16,"Timberwolves",94.5487804878049,89.0609756097561,23.0487804878049,5.63414634146341,32.2560975609756,10.6707317073171,0.477213317151247,69.1951219512195,36.1682926829268,10.9390243902439,12.719512195122,78.3682926829268,21.2560975609756,58,24
2004,17,"Nets",90.2560975609756,87.7560975609756,24.5,3.92682926829268,30.1585365853659,10.5121951219512,0.464802553868294,64.0121951219512,33.3451219512195,13.6951219512195,14.7439024390244,74.75,22.6341463414634,47,35
2004,18,"Knicks",91.9756097560976,93.4512195121951,20.6707317073171,4.76829268292683,31.0121951219512,11.5853658536585,0.459214038514651,65.8292682926829,35.8353658536585,13.5975609756098,15.719512195122,79.3134146341463,21.1219512195122,39,43
2004,19,"Magic",94.0365853658537,101.060975609756,19.3170731707317,3.75609756097561,28.6585365853659,12.2317073170732,0.44927058326887,67.3170731707317,34.1780487804878,15.219512195122,13.6951219512195,73.5646341463415,24.390243902439,21,61
2004,2,"Celtics",95.2560975609756,96.7073170731707,20.5243902439024,4.03658536585366,29.7560975609756,10.3780487804878,0.475474216882247,58.7317073170732,34.2012195121951,19.5,16.2439024390244,75.6646341463415,25.5487804878049,36,46
2004,20,"76ers",87.9878048780488,90.4756097560976,20,4.36585365853659,29.3658536585366,11.4756097560976,0.445587712163102,64.2439024390244,33.5170731707317,12.0975609756098,15.9390243902439,75.1926829268293,24.5,33,49
2004,21,"Suns",94.1829268292683,97.9268292682927,19.3414634146341,4.67073170731707,29.3414634146341,11.2682926829268,0.466144216718198,66.6951219512195,34.0048780487805,14.6585365853659,15.2317073170732,74.3292682926829,22.7439024390244,29,53
2004,22,"Trail Blazers",90.7317073170732,92,21.5609756097561,5.40243902439024,28.9756097560976,12.6829268292683,0.469525016469786,65.4268292682927,34.3756097560976,13.4390243902439,14.7926829268293,73.4353658536585,21.0731707317073,41,41
2004,23,"Kings",102.841463414634,97.8292682926829,26.2439024390244,3.96341463414634,30.390243902439,10.8292682926829,0.482737770579809,63.5731707317073,40.1621951219512,18.2682926829268,13.8658536585366,79.8012195121951,24.9268292682927,55,27
2004,24,"Spurs",91.4756097560976,84.2560975609756,20.4390243902439,6.54878048780488,32.5487804878049,12.5487804878049,0.460074366485781,64.5609756097561,35.8292682926829,13.9024390243902,14.6707317073171,68.1243902439024,25.2317073170732,57,25
2004,25,"SuperSonics",97.1219512195122,97.7560975609756,21.7317073170732,4.71951219512195,28.2682926829268,11.0609756097561,0.474928013234696,56.7560975609756,37.390243902439,23.609756097561,14.4878048780488,76.1890243902439,21.7317073170732,37,45
2004,26,"Jazz",88.6707317073171,89.890243902439,20.3780487804878,6.02439024390244,27.7073170731707,13.4512195121951,0.453462238131446,65.6829268292683,31.8878048780488,9.58536585365854,16.6463414634146,74.7914634146342,26.780487804878,42,40
2004,27,"Wizards",91.8048780487805,97.4390243902439,18.7439024390244,4.95121951219512,29.1707317073171,13.5975609756098,0.439339418002273,64.4756097560976,33.109756097561,15.4756097560976,17.5487804878049,72.080487804878,26.9634146341463,25,57
2004,28,"Raptors",85.4390243902439,88.4512195121951,19.1951219512195,4.90243902439024,29.5,10.1219512195122,0.434488382227193,61.6341463414634,34.8451219512195,15.780487804878,14.1951219512195,74.7085365853658,20.1219512195122,33,49
2004,29,"Grizzlies",96.7073170731707,94.2682926829268,23.3536585365854,6.89024390243902,29.0365853658537,12.7682926829268,0.472396489636992,65.1585365853659,34.3158536585366,16.0243902439024,14.9512195121951,72.540243902439,26.1341463414634,50,32
2004,3,"Hornets",91.8170731707317,91.9146341463415,20.9268292682927,4.21951219512195,29.4878048780488,13.3048780487805,0.454351746142212,60.2317073170732,32.0292682926829,20.3170731707317,14.9756097560976,75.0743902439024,23.6219512195122,41,41
2004,4,"Bulls",89.6951219512195,96.0487804878049,21.8658536585366,4.82926829268293,30.719512195122,12.780487804878,0.43293830006207,67.0365853658537,34.6621951219512,15.3170731707317,16.109756097561,72.2731707317073,22.3658536585366,23,59
2004,5,"Cavaliers",92.9146341463415,95.5365853658537,22.0487804878049,6.54878048780488,31.9390243902439,13.6341463414634,0.450030843372593,72.7682926829268,31.7621951219512,9.58536585365854,14.8292682926829,74.8670731707317,24.7560975609756,35,47
2004,6,"Mavericks",105.19512195122,100.756097560976,23.9390243902439,5.32926829268293,30.9512195121951,14.3170731707317,0.48944866547179,70.4146341463415,34.7182926829268,17.7560975609756,12.1951219512195,79.7695121951219,22.609756097561,52,30
2004,7,"Nuggets",97.219512195122,96.1463414634146,21.8780487804878,6.34146341463415,29.109756097561,13.2073170731707,0.462377317991703,70.4634146341463,33.4646341463415,12.0121951219512,15.5853658536585,76.509756097561,26.3292682926829,43,39
2004,8,"Pistons",90.0975609756098,84.2560975609756,20.7560975609756,6.95121951219512,30.390243902439,12.3658536585366,0.453419929944447,65.1951219512195,34.0512195121951,11.8048780487805,15.1341463414634,75.4073170731707,25.2926829268293,54,28
2004,9,"Warriors",93.280487804878,94.0121951219512,20.5,4.74390243902439,30.890243902439,12.219512195122,0.469079319619105,63.7560975609756,32.9378048780488,15.6463414634146,14.7682926829268,72.2951219512195,24.7317073170732,37,45
2005,1,"Hawks",92.7439024390244,102.451219512195,19.6829268292683,4.19512195121951,28.4756097560976,13.4146341463415,0.463494055441643,69.5,30.8085365853659,11.8658536585366,16.0853658536585,70.6560975609756,24.3170731707317,13,69
2005,10,"Rockets",95.0731707317073,91.0365853658537,21.1341463414634,4.60975609756098,31.719512195122,10.6585365853659,0.4696549374803,59.7317073170732,36.5463414634146,18.5487804878049,13.8414634146341,78.5731707317073,24.219512195122,51,31
2005,11,"Pacers",93,92.2439024390244,18.1585365853659,4.35365853658537,29.4878048780488,10.5853658536585,0.463115673246563,56.0243902439024,34.8182926829268,19.2073170731707,14.3048780487805,79.009756097561,26.9024390243902,44,38
2005,12,"Clippers",95.719512195122,96.4878048780488,23.1829268292683,5.14634146341463,29.9390243902439,11.9512195121951,0.473731072201266,69.5,34.140243902439,8.15853658536585,15.7317073170732,77.8914634146341,27.7317073170732,37,45
2005,13,"Lakers",98.719512195122,101.682926829268,20.390243902439,4.19512195121951,30.6219512195122,12.5365853658537,0.469475768986864,58.7317073170732,35.6134146341463,22.109756097561,14.3414634146341,77.8195121951219,26.0609756097561,34,48
2005,14,"Heat",101.548780487805,95.0243902439024,21.8292682926829,5.78048780487805,32.1829268292683,10.8170731707317,0.514847002757878,62.2926829268293,37.6280487804878,15.3658536585366,13.7439024390244,67.7646341463415,30.0731707317073,59,23
2005,15,"Bucks",97.2317073170732,100.219512195122,20.9756097560976,3.52439024390244,29.3292682926829,12.0121951219512,0.468279519697399,68.9634146341463,34.8475609756098,11.280487804878,13.8048780487805,76.8414634146341,27.1829268292683,30,52
2005,16,"Timberwolves",96.7560975609756,95.3048780487805,23.390243902439,5.45121951219512,31.4634146341463,11.5487804878049,0.484663392997655,66.8780487804878,34.8951219512195,13.9634146341463,13.1585365853659,79.5573170731707,22.1951219512195,44,38
2005,17,"Nets",91.4146341463415,92.9146341463415,21.609756097561,3.75609756097561,29.109756097561,10.4268292682927,0.446759831300486,63.609756097561,35.9865853658537,14.6707317073171,14.1951219512195,77.0780487804878,24.8658536585366,42,40
2005,18,"Knicks",97.280487804878,99.719512195122,20.3048780487805,3.17073170731707,29.1829268292683,11.7682926829268,0.474620389072989,65.3536585365854,36.1817073170732,15.1219512195122,14.6829268292683,76.4268292682927,25.1219512195122,33,49
2005,19,"Magic",99.5121951219512,101.756097560976,19.3048780487805,5.3780487804878,31.0243902439024,12.6585365853659,0.472771162207768,70.280487804878,34.0512195121951,11.1707317073171,16.1219512195122,75.6731707317073,28.4756097560976,36,46
2005,2,"Celtics",101.268292682927,100.40243902439,22.0731707317073,5.15853658536585,29.7317073170732,11.0853658536585,0.497961378846084,64.1341463414634,34.7365853658537,15.2682926829268,15.8170731707317,76.0012195121951,28.3292682926829,45,37
2005,20,"76ers",99.1219512195122,99.8658536585366,20.8536585365854,3.91463414634146,30.9268292682927,11.0853658536585,0.463776276265805,64.4268292682927,35.1329268292683,17.719512195122,15.5365853658537,78.7646341463415,26.7560975609756,43,39
2005,21,"Suns",110.414634146341,103.292682926829,23.5,5.52439024390244,32.3414634146341,11.7926829268293,0.513140130690962,60.8780487804878,39.1073170731707,24.7073170731707,13.719512195122,74.6085365853659,25.3658536585366,62,20
2005,22,"Trail Blazers",92.9390243902439,96.9390243902439,21,6.63414634146341,29.3170731707317,11.8292682926829,0.470689761542643,64.1585365853659,35.4109756097561,14.1585365853659,15.9512195121951,72.4158536585366,23.7073170731707,27,55
2005,23,"Kings",103.719512195122,101.560975609756,24.4512195121951,3.85365853658537,29.9390243902439,12.4756097560976,0.482324440175032,68.0731707317073,37.1585365853659,17.0243902439024,13.0853658536585,79.1231707317073,24.4390243902439,50,32
2005,24,"Spurs",96.1951219512195,88.390243902439,21.5975609756098,6.6219512195122,30.3536585365854,12.0365853658537,0.480257478051274,61.6463414634146,36.3231707317073,17.0121951219512,13.7317073170732,72.6914634146341,25.8536585365854,59,23
2005,25,"SuperSonics",98.9390243902439,96.6463414634146,18.1341463414634,4.1219512195122,28.1829268292683,12.6951219512195,0.475297619557551,57,36.6195121951219,22.2439024390244,13.5731707317073,78.6243902439024,25.9878048780488,52,30
2005,26,"Jazz",92.9878048780488,97.2560975609756,22.2682926829268,4.5609756097561,27.3536585365854,12.7682926829268,0.46698823434177,67.5487804878049,33.3987804878049,9.29268292682927,15.7560975609756,75.9829268292683,27.7073170731707,26,56
2005,27,"Wizards",100.5,100.829268292683,19.0609756097561,4.23170731707317,28.9512195121951,13.8170731707317,0.464103279605997,64.5853658536585,34.4548780487805,18.2682926829268,14.2926829268293,72.3939024390244,30.1951219512195,45,37
2005,28,"Raptors",99.7317073170732,101.353658536585,20.3658536585366,3.86585365853659,29.8048780487805,10.2926829268293,0.463986147592399,60.6707317073171,38.5182926829268,20.5,13.2560975609756,77.0195121951219,25.6219512195122,33,49
2005,29,"Grizzlies",93.4268292682927,91.1341463414634,20.9268292682927,5.80487804878049,28.1341463414634,10.8170731707317,0.477628431785233,58.3536585365854,35.5182926829268,18.1219512195122,14.5975609756098,74.919512195122,24.6829268292683,45,37
2005,3,"Hornets",88.4390243902439,95.5121951219512,21.0243902439024,3.78048780487805,27.8170731707317,12.4268292682927,0.440677211746584,63.9024390243902,30.2426829268293,16.0487804878049,14.8414634146341,77.3939024390244,22.3170731707317,18,64
2005,30,"Bobcats",94.2560975609756,100.243902439024,21.8780487804878,5.36585365853659,28.4756097560976,13.2073170731707,0.443531965690641,72.9024390243902,36.6585365853659,10.7439024390244,14.5365853658537,70.3987804878049,25.5609756097561,18,64
2005,4,"Bulls",94.4512195121951,93.390243902439,21.2560975609756,4.5,31.5975609756098,12.2073170731707,0.455348274904435,62.9146341463415,35.4268292682927,17.4756097560976,16.719512195122,74.9439024390244,24.9756097560976,47,35
2005,5,"Cavaliers",96.5121951219512,95.719512195122,22.5731707317073,5.6219512195122,28.6829268292683,13.6219512195122,0.466185305235308,70.5243902439024,32.4268292682927,11.0243902439024,13.9146341463415,75.059756097561,26.5121951219512,42,40
2005,6,"Mavericks",102.5,96.7560975609756,19.6341463414634,5.6219512195122,30.8536585365854,12.0731707317073,0.480188086809526,66.0731707317073,35.7524390243902,15.5243902439024,13.4390243902439,78.8317073170732,28.219512195122,58,24
2005,7,"Nuggets",99.5243902439024,97.5,23.8780487804878,5.96341463414634,30.1585365853659,11.7926829268293,0.479832477062825,69.2073170731707,33.690243902439,11.4634146341463,14.9268292682927,75.95,28.2073170731707,49,33
2005,8,"Pistons",93.3292682926829,89.4634146341463,21.7926829268293,6.0609756097561,30.5731707317073,12.8536585365854,0.465481769961233,65.4634146341463,34.6170731707317,12.8414634146341,13.8170731707317,73.8951219512195,26.219512195122,54,28
2005,9,"Warriors",98.7073170731707,100.865853658537,22.0853658536585,5.1219512195122,29.7073170731707,13.0365853658537,0.459422895096465,64.2073170731707,34.2109756097561,21.6341463414634,13.5609756097561,71.9670731707317,23.8414634146341,34,48
